,10,16,18,21,27,34,35,102,131,193,194,195,197,198,199,200,201,202,203,204,205,206,207,208,209,314,315,317,319,388,499,606,608,614,642,644,670,1748,1750,1754,1758
0,0.03261023273689737,0.06518401316412706,0.00520742197941337,0.06568181738716665,0.07514355987772885,0.40573264777914037,0.014179035527872311,0.2326781113864268,0.03164501634747245,0.11013240783464998,0.048258336842103774,0.1469906218153444,0.09936125485890769,0.11653806825716635,0.15428124729201015,0.16578412691010327,0.19465145479093401,0.3750243622275043,0.3339141967268109,0.2480381525220653,0.16393656512012,0.21234735246052971,0.18246036904939003,0.16971506594148478,0.1892034484003807,0.2607219360077262,0.16302138199252802,0.2666244871026169,0.5631310074292355,0.14540598860388318,0.11938776775208673,0.22230290318781448,0.11023498779956575,0.2840645654372231,0.21153348904933775,0.061850569714221544,0.06566503435228843,0.3160772373856127,0.16347531345459856,0.19889178459748677,0.05216955174786927
1,0.048842656172820915,0.11003089778270837,0.00799585973078598,0.14942776575281755,0.10603165067554486,0.44538969099472053,0.020816292230718656,0.513364789720216,0.05343612683708089,0.15363491223645373,0.06739227160419356,0.12827902179238465,0.0826557485767053,0.08464944902456442,0.2259687128230313,0.2757354163947588,0.2636322342635903,0.4142052229478284,0.36712965463764213,0.36074869368834317,0.31453194978363175,0.3013942769652009,0.32905658981178193,0.28531112859998886,0.6565732409113947,0.43045374318091845,0.21551783752525305,0.3814585775071409,0.6310790741471537,0.1902077257221284,0.1702146175653049,0.3986506975905378,0.2280139533251291,0.4963868634297124,0.360164489710483,0.09546866139146674,0.11932471464235372,0.6169651330338615,0.2060407989268397,0.3041132785215611,0.09272759240626634
2,0.07595157492563624,0.16302058433091635,0.011120228652616401,0.11975872245825621,0.11558635526540952,0.48983678561144794,0.03139540763029131,0.41932947858207087,0.08198759128463709,0.11506178814114523,0.0518961600146116,0.2038768049498319,0.12558160816376732,0.07570169318350423,0.1352262182091695,0.2918301034479562,0.36449787574370507,0.5484553254772245,0.4321174814978762,0.30703028014724865,0.3291481743489076,0.2701427599190788,0.2774091202815813,0.4667190422374652,0.39587148364779984,0.5301377149195703,0.2521863228850161,0.7461076484973661,0.9424439891052633,0.20344142309943244,0.1815641394968181,0.3512154968414618,0.25267166220154574,0.778986431725379,0.31929174934278187,0.15514614499854557,0.1554001706760708,0.7098664380133192,0.48836125395286784,0.4220924857077699,0.11626568903975557
3,0.06745584200157972,0.13858309031042004,0.011014284707025123,0.08571119585083534,0.16934010947508943,0.46445718963668065,0.033321651707095584,0.5386262302428821,0.050811291911361155,0.1558565681456219,0.0541829831962281,0.18983524177315494,0.12115129740855986,0.1039118811776538,0.22983356361102056,0.23930683296063984,0.3425901610844897,0.5318699076339408,0.4893280059726006,0.3611068224430099,0.37194284509482195,0.17699777725173485,0.32161890327640463,0.2828298454635874,0.33576245679021377,0.355147349285914,0.2725298114637722,0.5061100305743333,0.9747346878658868,0.25033784828479766,0.20535989981382968,0.5841930950058843,0.2539942803929404,0.601398562513676,0.5266365948026471,0.12448721386289104,0.2448609038287703,0.6023312087382785,0.5389128563262011,0.555664959239787,0.20986712201164864
4,0.06013073033469183,0.1627121667020845,0.012218266209181879,0.12149981057196728,0.2281864150139406,0.3482752094795021,0.03245671921367361,0.5113844213439601,0.0909869812253663,0.08430687019926528,0.06705540733248266,0.20659414532739634,0.14245564589351858,0.07806504560023969,0.26652533602026235,0.2493080207548487,0.3378588285287482,0.5051281707778864,0.5154086344640758,0.32989304416579734,0.3056046038853472,0.21978388273762312,0.41251088812176934,0.352601048639344,0.1811359474295769,0.41195428898476866,0.22041260282579161,0.5976539480576017,0.7031339752849456,0.28407730217262156,0.28070708539535216,0.4205262869565747,0.321681362353086,0.4009473207044434,0.4033244922572683,0.14748084337042938,0.12568753227047147,0.5206115295177022,0.2834683512992305,0.5513768936897144,0.15143934150755212
5,0.0716075231894762,0.16536914298994734,0.01008138130516686,0.09189975796557262,0.2749199619566484,0.2688742031199278,0.034913333279346245,0.5648901366858267,0.09853252104082375,0.07826369032801436,0.06646061199860213,0.24856278012078695,0.1742936251388372,0.12205441422597252,0.29726143745847206,0.3216737226538499,0.31385314683862203,0.47211616364087805,0.47114998563838495,0.3804322897678105,0.236179385143087,0.21110332337188317,0.40716678524179,0.2614295261958785,0.24167306068405336,0.3080368202979977,0.22250673424044223,0.38073322718573566,0.8573352116225218,0.33590310159566783,0.41730728642410525,0.4617063651877622,0.3945781716188024,0.4490627757309232,0.306222693842942,0.10172379290501889,0.1014827053652855,0.4636952755839816,0.2638203732451403,0.46325191765997004,0.08920076030742471
6,0.08472330588481396,0.284222888922484,0.010762448920673844,0.08496183569295361,0.21427508871501463,0.24704693043958928,0.03554663844448801,0.3954144127510509,0.069911020750729,0.0770533153079509,0.07075310226245135,0.24043671184334897,0.1754710094116666,0.12721687247466815,0.22248841439316872,0.37003073209134596,0.35706116407503163,0.4070804822768382,0.40319424405693133,0.4812256128208379,0.1904894802003812,0.18979367912891593,0.390314119981803,0.23521397921963508,0.19799346097058665,0.2653968583989501,0.18274366360391225,0.26310519368754515,0.9760944178875671,0.3075006006586509,0.30868397151458554,0.3387279714014815,0.2698582521606941,0.3689514239195721,0.39243983381704867,0.0884805226480965,0.0793367894758381,0.41978421359558715,0.2287531392371966,0.3604414852368569,0.0660234246303434
7,0.07965813956625788,0.1749872157911875,0.014601831534130104,0.09859777390652955,0.14735990040907074,0.2081307876642391,0.05315142754623074,0.2779322942251993,0.04565965718575131,0.09277377577409854,0.05704885661457906,0.2368419458870963,0.16707503050958628,0.13635221363232095,0.1186277676678394,0.37146188924218976,0.33847547452743015,0.3440123448502172,0.31730810409283494,0.43806046770934065,0.16797032915579602,0.17058718583824323,0.3297891420853601,0.22117492267909056,0.12672615538717585,0.2738243790996653,0.16506016682923805,0.2531155314329808,0.8558510913408037,0.32860764937565906,0.27179873765591533,0.2361460271733835,0.2772891621360814,0.34454771044569055,0.36993782049871005,0.08913366768465734,0.05164551718120086,0.3153092885490109,0.23705366822693455,0.3074938068815469,0.059519566283320044
8,0.08218138933709107,0.09015186542690756,0.013311103190815436,0.11065235698504133,0.24723737829000603,0.15862672067026615,0.05673577193647415,0.30201329598451193,0.041381597514121495,0.11529212267843587,0.05137793701860743,0.24238017222990368,0.14961800790141042,0.13225930484929058,0.12655105908044043,0.34870218370060346,0.3108506829642357,0.2881290075571984,0.2868367229667876,0.3633807091522993,0.1412654107316668,0.13876050181283925,0.2746669802890034,0.20278309463092922,0.16595765915472965,0.26908437517847955,0.15531726143286206,0.24306782540750363,0.5756070864963712,0.2808097465320898,0.21463255802283168,0.2984288092095999,0.25978926504424615,0.35734265098115475,0.5039070364883699,0.10610301956005115,0.038077589935075075,0.3404716862304721,0.29438966470824324,0.24221582479968867,0.04594380271360716
